test,domain,skill,difficulty,question_text_latex,option_A_latex,option_B_latex,option_C_latex,option_D_latex,correct_answer,correct_answer_spr_latex,step_1,step_2,step_3,step_4,step_5,step_6
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"$x^2+y^2+x+y=18$ \\ $xy=6$ \\ If $(x,y)$ is a solution to the system of equations above, what is one possible value for $x$?",$-2$,$3$,$5$,$-3 - \sqrt{3}$,B,,The first equation contains the terms $x^2+y^2$ and $x+y$. We can relate these using the identity $x^2+y^2 = (x+y)^2 - 2xy$.,Substitute the identity and the given value $xy=6$ into the first equation: $((x+y)^2 - 2(6)) + (x+y) = 18$.,This simplifies to $(x+y)^2 + (x+y) - 12 = 18$. Let $S=x+y$. The equation becomes $S^2+S-30=0$.,Factor the quadratic equation for $S$: $(S+6)(S-5)=0$. This gives two possible values for the sum $x+y$: $S=5$ or $S=-6$.,"Case 1: $x+y=5$ and $xy=6$. The numbers $x$ and $y$ are the roots of the quadratic equation $t^2 - (sum)t + (product) = 0$, which is $t^2-5t+6=0$. Factoring gives $(t-2)(t-3)=0$. So, the solution set for $(x,y)$ is $\{(2,3), (3,2)\}$. Possible values for $x$ are 2 and 3.","Case 2: $x+y=-6$ and $xy=6$. The quadratic equation is $t^2+6t+6=0$. The solutions are $t = \frac{-6 \pm \sqrt{36-24}}{2} = -3 \pm \sqrt{3}$. Possible values for $x$ are $-3+\sqrt{3}$ and $-3-\sqrt{3}$. From the options provided, 3 is a possible value for $x$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,$x^2 - 6x - \sqrt{x^2-6x+9} = 3$ \\ What is the sum of all real solutions to the given equation?,,,,,6,6,"The expression under the square root, $x^2-6x+9$, is a perfect square trinomial, equal to $(x-3)^2$.","The expression in front of the radical, $x^2-6x$, can be related to this. We can write $x^2-6x = (x^2-6x+9)-9 = (x-3)^2-9$.",Substitute these into the equation: $((x-3)^2-9) - \sqrt{(x-3)^2} = 3$. This simplifies to $(x-3)^2 - 9 - |x-3| = 3$.,"Let $u = |x-3|$. Since $|x-3|^2=(x-3)^2$, the equation becomes $u^2 - |x-3| - 12 = 0$, so $u^2 - u - 12 = 0$.","Factor this quadratic equation in $u$: $(u-4)(u+3)=0$. The possible values for $u$ are $u=4$ and $u=-3$. Since $u=|x-3|$ must be non-negative, we discard $u=-3$.","We are left with $|x-3|=4$. This gives two possibilities: $x-3=4$, which yields $x=7$; and $x-3=-4$, which yields $x=-1$. The sum of all solutions is $7+(-1)=6$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = x^{2} - 3x + 7$
$y = 2x + 1$

 A system of two equations and their graphs in the $xy$-plane are shown above. What is one possible value for the $y$-coordinate of an intersection point of the two graphs?",$2$,$3$,$5$,$6$,C,,"The intersection points are the solutions to the system of equations. Since both equations are equal to $y$, we can set them equal to each other to find the $x$-coordinates of the intersection points.",$x^{2} - 3x + 7 = 2x + 1$,"To solve the quadratic equation, we first set it to zero by moving all terms to one side. Subtract $2x$ and $1$ from both sides: 
$x^{2} - 3x - 2x + 7 - 1 = 0$
$x^{2} - 5x + 6 = 0$","Factor the quadratic expression: We need two numbers that multiply to 6 and add to -5. These numbers are -2 and -3.
$(x - 2)(x - 3) = 0$","The solutions for $x$ are $x = 2$ and $x = 3$. To find the corresponding $y$-coordinates, substitute these values into the simpler linear equation, $y = 2x + 1$.","For $x = 2$, $y = 2(2) + 1 = 5$. 
For $x = 3$, $y = 2(3) + 1 = 7$. 
The two intersection points are $(2, 5)$ and $(3, 7)$. The possible $y$-coordinates are 5 and 7. Of the choices given, 5 is a possible value."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"The formula for Newton's law of universal gravitation is $F = G \frac{m_{1} m_{2}}{r^2}$, where $F$ is the gravitational force, $G$ is the gravitational constant, $m_{1}$ and $m_{2}$ are the masses of two objects, and $r$ is the distance between their centers of mass. Which equation correctly expresses $r$ in terms of $F, G, m_{1},$ and $m_{2}$?",$r = G \frac{m_{1} m_{2}}{F}$,$r = \sqrt{G \frac{m_{1} m_{2}}{F}}$,$r = \frac{G m_1 m_2}{F^2}$,$r = \sqrt{F G m_1 m_2}$,B,,The goal is to isolate the variable $r$. Start with the given equation: $F = G \frac{m_{1} m_{2}}{r^2}$.,"To get $r$ out of the denominator, multiply both sides of the equation by $r^2$: 
$F \cdot r^2 = G \frac{m_{1} m_{2}}{r^2} \cdot r^2$ 
$F r^2 = G m_1 m_2$","To isolate $r^2$, divide both sides by $F$: 
$\frac{F r^2}{F} = \frac{G m_1 m_2}{F}$ 
$r^2 = \frac{G m_1 m_2}{F}$","Finally, to solve for $r$, take the square root of both sides. Since $r$ represents a distance, we only consider the positive root: 
$r = \sqrt{\frac{G m_1 m_2}{F}}$",,
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$x^2 - 3x - 28 = 0$ 
What is the positive solution to the given equation?",,,,,7,7,The given equation is a quadratic equation: $x^2 - 3x - 28 = 0$.,We can solve this equation by factoring the quadratic expression on the left side. We are looking for two numbers that multiply to -28 and add to -3.,"The pairs of factors for -28 are (1, -28), (-1, 28), (2, -14), (-2, 14), (4, -7), and (-4, 7). The pair that sums to -3 is 4 and -7.","So, the equation can be factored as $(x + 4)(x - 7) = 0$.","Using the zero product property, we set each factor equal to zero to find the solutions: 
$x + 4 = 0 \implies x = -4$ 
$x - 7 = 0 \implies x = 7$","The two solutions are -4 and 7. The question asks for the positive solution, which is 7."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$(x + 5)^2 + 16 = 0$ 
How many distinct real solutions does the given equation have?",Zero,Exactly one,Exactly two,Infinitely many,A,,The given equation is $(x + 5)^2 + 16 = 0$.,"To solve for $x$, we first isolate the squared term. Subtract 16 from both sides of the equation: 
$(x + 5)^2 = -16$.",The expression $(x + 5)$ represents a real number. The square of any real number must be non-negative (greater than or equal to zero).,"The equation $(x + 5)^2 = -16$ requires the square of a real number to be negative, which is impossible.","Therefore, there are no real values of $x$ that can satisfy the equation. The equation has zero distinct real solutions.",
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = 4$ 
$x^2 + y^2 = 25$ 

The given system of equations has two solutions. What is the product of the $x$-coordinates of the solutions?",$-25$,$-9$,$9$,$16$,B,,"We have a system of two equations. To find the solutions, we can use substitution.","Substitute the value of $y$ from the first equation, $y=4$, into the second equation: 
$x^2 + (4)^2 = 25$.","Simplify the equation: 
$x^2 + 16 = 25$.","Solve for $x^2$ by subtracting 16 from both sides: 
$x^2 = 25 - 16$ 
$x^2 = 9$.","Take the square root of both sides to find the values of $x$: 
$x = \pm \sqrt{9}$. 
The two possible values for $x$ are $x = 3$ and $x = -3$. These are the $x$-coordinates of the two solutions.",The question asks for the product of the $x$-coordinates. Product = $(3) \times (-3) = -9$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"The period $T$ of a simple pendulum of length $L$ is given by the formula $T = 2\pi\sqrt{\frac{L}{g}}$, where $g$ is the constant acceleration due to gravity. Which of the following equations correctly expresses $L$ in terms of $T$, $g$, and $\pi$?",$L = \frac{2\pi T^2}{g}$,$L = \frac{g T}{4\pi^2}$,$L = g(\frac{T}{2\pi})^2$,$L = g(\frac{2\pi}{T})^2$,C,,The goal is to isolate the variable $L$ in the equation $T = 2\pi\sqrt{\frac{L}{g}}$,"First, divide both sides by $2\pi$ to isolate the square root term: 
$\frac{T}{2\pi} = \sqrt{\frac{L}{g}}$","Next, square both sides of the equation to eliminate the square root: 
$(\frac{T}{2\pi})^2 = (\sqrt{\frac{L}{g}})^2$ 
$(\frac{T}{2\pi})^2 = \frac{L}{g}$","Finally, to solve for $L$, multiply both sides by $g$: 
$g \cdot (\frac{T}{2\pi})^2 = g \cdot \frac{L}{g}$ 
$L = g(\frac{T}{2\pi})^2$.",This matches option C. Note that this can also be written as $L = \frac{gT^2}{4\pi^2}$,
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"If $|2x + 5| = 13$, what is the sum of the possible values of $x$?",$-9$,$-5$,$-4$,$4$,B,,An absolute value equation $|A| = B$ (for $B \ge 0$) can be split into two separate linear equations: $A = B$ and $A = -B$.,"For the given equation, $|2x + 5| = 13$, we can set up two cases.","Case 1: $2x + 5 = 13$. 
Subtract 5 from both sides: $2x = 8$. 
Divide by 2: $x = 4$.","Case 2: $2x + 5 = -13$. 
Subtract 5 from both sides: $2x = -18$. 
Divide by 2: $x = -9$.",The two possible values for $x$ are 4 and -9.,The question asks for the sum of these values: Sum = $4 + (-9) = -5$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = x - 3$ 
$y^2 + x = 15$ 
A solution to the given system of equations is $(x, y)$, where $x > 0$. What is the value of $y$?",-4,3,6,9,B,,"To solve the system, we can substitute the expression for $y$ from the first equation into the second equation.","Substitute $y = x - 3$ into $y^2 + x = 15$: 
$(x - 3)^2 + x = 15$.","Expand the squared term: $(x-3)^2 = x^2 - 6x + 9$. The equation becomes: 
$x^2 - 6x + 9 + x = 15$.","Combine like terms and set the quadratic equation to zero: 
$x^2 - 5x + 9 = 15$ 
$x^2 - 5x - 6 = 0$.","Factor the quadratic: We need two numbers that multiply to -6 and add to -5. These numbers are -6 and 1. 
$(x - 6)(x + 1) = 0$. 
The solutions for $x$ are $x = 6$ and $x = -1$.","The problem states that $x > 0$, so we must choose $x=6$. Now, find the corresponding value of $y$ using the first equation: $y = x - 3 = 6 - 3 = 3$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,What is the solution to the equation $\sqrt{3x + 7} = 4$?,$1$,$3$,$\frac{11}{3}$,$5$,B,,The given equation is a radical equation: $\sqrt{3x + 7} = 4$.,"To eliminate the square root, we square both sides of the equation: 
$(\sqrt{3x + 7})^2 = 4^2$.",This simplifies to $3x + 7 = 16$.,"Now, we solve the resulting linear equation for $x$. Subtract 7 from both sides: 
$3x = 16 - 7$ 
$3x = 9$.","Divide by 3: 
$x = \frac{9}{3}$ 
$x = 3$.","It is always good practice to check the solution in the original equation. 
$\sqrt{3(3) + 7} = \sqrt{9+7} = \sqrt{16} = 4$. The solution is correct."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"The volume $V$ of a cylinder with radius $r$ and height $h$ is given by the formula $V = \pi r^2 h$. Which of the following equations correctly expresses the radius $r$ in terms of $V$ and $h$, assuming $r$ is positive?",$r = \frac{V}{\pi h}$,$r = \sqrt{\frac{V}{\pi h}}$,$r = \frac{\sqrt{V}}{\pi h}$,$r = \sqrt{V \pi h}$,B,,The task is to rearrange the formula $V = \pi r^2 h$ to solve for $r$.,"First, isolate the term containing $r$, which is $r^2$. To do this, divide both sides of the equation by $\pi h$: 
$\frac{V}{\pi h} = \frac{\pi r^2 h}{\pi h}$.",This simplifies to $r^2 = \frac{V}{\pi h}$.,"To solve for $r$, take the square root of both sides. Since radius $r$ must be a positive value, we take the principal (positive) root: 
$r = \sqrt{\frac{V}{\pi h}}$",,
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = x^2 - 5$ 
$y = -x^2 + 3$ 

The graphs of the equations in the given system intersect at two points. What is the positive value of the $x$-coordinate of an intersection point?",,,,,2,2,"To find the intersection points of the two parabolas, we can set the expressions for $y$ equal to each other.",$x^2 - 5 = -x^2 + 3$,"Now, solve for $x$. Add $x^2$ to both sides: 
$2x^2 - 5 = 3$.","Add 5 to both sides: 
$2x^2 = 8$.","Divide by 2: 
$x^2 = 4$.","Take the square root of both sides to find the two values for $x$: 
$x = \pm \sqrt{4}$, so $x = 2$ and $x = -2$. The question asks for the positive value, which is 2."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"If $x > 0$, what is the solution to the equation $\frac{12}{x} - 1 = x$?",,,,,3,3,"The given equation is $\frac{12}{x} - 1 = x$. To eliminate the fraction, we can multiply every term in the equation by $x$.","$x (\frac{12}{x}) - x(1) = x(x)$ 
$12 - x = x^2$.","This is a quadratic equation. Rearrange it into standard form ($ax^2+bx+c=0$) by moving all terms to one side: 
$0 = x^2 + x - 12$.",Factor the quadratic expression. We need two numbers that multiply to -12 and add to 1. These numbers are 4 and -3.,"The factored form is $(x+4)(x-3)=0$. By the zero product property, the solutions are $x = -4$ and $x = 3$.","The problem specifies that $x > 0$. Therefore, we must choose the positive solution, which is $x=3$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"The equation $A = \frac{P}{k(1-k)}$ relates the positive numbers $A$, $P$, and $k$, where $0 < k < 1$. Which equation correctly expresses $P$ in terms of $A$ and $k$?",$P = \frac{A}{k(1-k)}$,$P = A(k-k^2)$,$P = \frac{k(1-k)}{A}$,$P = A+k(1-k)$,B,,The given equation is $A = \frac{P}{k(1-k)}$. The goal is to isolate $P$.,"$P$ is currently in the numerator of the fraction. To isolate it, we can multiply both sides of the equation by the denominator, $k(1-k)$.",$A \cdot k(1-k) = \frac{P}{k(1-k)} \cdot k(1-k)$.,This simplifies to $Ak(1-k) = P$.,The expression can be rewritten by distributing the $A$ and $k$: $P = A(k-k^2)$. This matches option B.,
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = 5$ 
$y = (x-3)^2 + 5$ 
How many distinct real solutions does the given system of equations have?",Zero,Exactly one,Exactly two,Infinitely many,B,,"To find the number of solutions, we find the number of intersection points by solving the system.","Substitute $y=5$ from the first equation into the second equation: 
$5 = (x-3)^2 + 5$.","Solve for $x$. Subtract 5 from both sides: 
$0 = (x-3)^2$.","Take the square root of both sides: 
$\sqrt{0} = \sqrt{(x-3)^2}$ 
$0 = x-3$.","Add 3 to both sides: 
$x=3$.","Since there is only one possible value for $x$, there is only one solution to the system, which is the point $(3, 5)$. Therefore, the system has exactly one real solution. This occurs because the horizontal line $y=5$ passes through the vertex of the parabola."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$(x - 4)(x^2 - 36) = 0$ 
What is the sum of all solutions to the given equation?",,,,,4,4,"The equation is already partially factored. According to the zero product property, if a product of factors is zero, at least one of the factors must be zero.","Set the first factor to zero: 
$x - 4 = 0 \implies x = 4$.","Set the second factor to zero: 
$x^2 - 36 = 0$.","Solve the second equation for $x$: 
$x^2 = 36$ 
$x = \pm\sqrt{36}$ 
$x = 6$ or $x = -6$.","The solutions to the given equation are 4, 6, and -6.","The question asks for the sum of all solutions: 
Sum = $4 + 6 + (-6) = 4$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"For an object in uniform circular motion, its centripetal acceleration $a$ is given by the formula $a = \frac{v^2}{r}$, where $v$ is the object's speed and $r$ is the radius of the circle. Which of the following correctly expresses $v$ in terms of $a$ and $r$?",$v = ar$,$v = (ar)^2$,$v = \frac{a}{r}$,$v = \sqrt{ar}$,D,,The initial formula is $a = \frac{v^2}{r}$. The goal is to isolate $v$.,"First, we should isolate the $v^2$ term. Multiply both sides by $r$: 
$a \cdot r = \frac{v^2}{r} \cdot r$.",This simplifies to $ar = v^2$.,"To solve for $v$, take the square root of both sides of the equation. Since speed $v$ is a non-negative quantity, we take the principal (positive) square root.",$v = \sqrt{ar}$.,
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = x^2 - 4x$ 
$y = 5x$ 
A solution to the given system of equations is $(x, y)$, where $x \u2260 0$. What is the value of $y$?",9,18,27,45,D,,"To solve the system of equations, set the two expressions for $y$ equal to each other.",$x^2 - 4x = 5x$.,"Rearrange the equation into a standard quadratic form by setting it to zero. Subtract $5x$ from both sides: 
$x^2 - 4x - 5x = 0$ 
$x^2 - 9x = 0$.","Factor the quadratic expression on the left side by factoring out the greatest common factor, which is $x$: 
$x(x - 9) = 0$.","By the zero product property, the solutions for $x$ are $x=0$ and $x-9=0$, which gives $x=9$.","The problem specifies that $x \u2260 0$, so we must use the solution $x=9$. To find the value of $y$, substitute $x=9$ into the simpler equation, $y=5x$. 
$y = 5(9) = 45$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$(x-1)^2 + 5(x-1) + 4 = 0$ 
What is the greater solution to the given equation?",$-3$,$-1$,$0$,$1$,C,,This equation has a quadratic structure. We can use a substitution to make it simpler. Let $u = x-1$.,Substituting $u$ into the equation gives: $u^2 + 5u + 4 = 0$.,"Factor this simpler quadratic equation. We need two numbers that multiply to 4 and add to 5. These numbers are 4 and 1. 
$(u + 4)(u + 1) = 0$.",The solutions for $u$ are $u = -4$ and $u = -1$.,"Now, substitute back $x-1$ for $u$ to find the values of $x$. 
Case 1: $u = -4 \implies x - 1 = -4 \implies x = -3$. 
Case 2: $u = -1 \implies x - 1 = -1 \implies x = 0$.","The two solutions to the equation are -3 and 0. The question asks for the greater solution, which is 0."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"The formula for the area $K$ of a trapezoid is $K = \frac{1}{2}(a+b)h$, where $a$ and $b$ are the lengths of the parallel bases and $h$ is the height. Which of the following equations correctly expresses the base $a$ in terms of $K$, $b$, and $h$?",$a = \frac{2K}{h} - b$,$a = \frac{K}{2h} - b$,$a = \frac{2K-b}{h}$,$a = 2K - bh$,A,,The goal is to isolate the variable $a$ from the equation $K = \frac{1}{2}(a+b)h$.,"First, multiply both sides by 2 to eliminate the fraction: 
$2K = (a+b)h$.","Next, divide both sides by $h$ to isolate the term $(a+b)$: 
$\frac{2K}{h} = a+b$.","Finally, to get $a$ by itself, subtract $b$ from both sides: 
$\frac{2K}{h} - b = a$.","Thus, the correct equation is $a = \frac{2K}{h} - b$.",
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$x^2 + y^2 = 50$ 
$x = y$ 
The given system of equations has a solution $(x, y)$ where both $x$ and $y$ are positive. What is the value of $x$?",,,,,5,5,We are given a system of a circle and a line. We can solve it using substitution.,"Substitute $y=x$ from the second equation into the first equation: 
$x^2 + (x)^2 = 50$.","Simplify the equation: 
$2x^2 = 50$.","Divide both sides by 2: 
$x^2 = 25$.","Take the square root of both sides: 
$x = \pm\sqrt{25}$, so $x = 5$ or $x = -5$.","The problem states that the solution has a positive value for $x$. Therefore, we must choose $x=5$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,What is the solution to the equation $\sqrt{x+18} = x-2$?,$-2$,$2$,$7$,There is no solution.,C,,"The given equation is $\sqrt{x+18} = x-2$. To solve for $x$, first square both sides to eliminate the radical.","$(\sqrt{x+18})^2 = (x-2)^2$ 
$x+18 = x^2 - 4x + 4$.","Rearrange the terms to form a standard quadratic equation ($ax^2+bx+c=0$): 
$0 = x^2 - 4x - x + 4 - 18$ 
$0 = x^2 - 5x - 14$.","Factor the quadratic expression: 
$0 = (x-7)(x+2)$. 
This gives two possible solutions: $x=7$ and $x=-2$.",Squaring both sides of an equation can introduce extraneous solutions. We must check both potential solutions in the original equation.,"Check $x=7$: $\sqrt{7+18} = \sqrt{25} = 5$. And $x-2 = 7-2=5$. Since $5=5$, $x=7$ is a valid solution. 
Check $x=-2$: $\sqrt{-2+18} = \sqrt{16} = 4$. And $x-2 = -2-2=-4$. Since $4 \neq -4$, $x=-2$ is an extraneous solution. The only solution is $x=7$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"The equation $p = \frac{3q+r}{q-r}$ relates the positive numbers $p, q,$ and $r$, where $q > r$. Which equation correctly expresses $q$ in terms of $p$ and $r$?",$q = \frac{r(p+1)}{p-3}$,$q = \frac{r(p-1)}{p+3}$,$q = \frac{pr+r}{p-3}$,$q = \frac{pr-r}{p+3}$,A,,The goal is to isolate the variable $q$. Start with the equation $p = \frac{3q+r}{q-r}$.,"Multiply both sides by the denominator $(q-r)$ to clear the fraction: 
$p(q-r) = 3q+r$.","Distribute $p$ on the left side: 
$pq - pr = 3q + r$.","To isolate $q$, gather all terms containing $q$ on one side and all other terms on the other side. Subtract $3q$ from both sides and add $pr$ to both sides: 
$pq - 3q = pr + r$.","Factor out $q$ from the terms on the left side: 
$q(p-3) = pr + r$.","Factor out $r$ on the right side: $q(p-3) = r(p+1)$. Now, divide by $(p-3)$ to solve for $q$: 
$q = \frac{r(p+1)}{p-3}$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"A parabola is described by the equation $y = (x-4)^2 + 1$. A line is described by the equation $y=c$, where $c$ is a constant. For what value of $c$ does the system of equations have exactly one real solution?",,,,,1,1,A system of equations has a solution where the graphs of the equations intersect. The number of solutions is the number of intersection points.,"The equation $y = (x-4)^2 + 1$ is a parabola in vertex form, $y=a(x-h)^2+k$. The vertex is at the point $(h, k)$, which is $(4, 1)$.","Since the coefficient of the squared term is positive (it's 1), the parabola opens upwards. This means the vertex is the minimum point on the graph. The minimum value of $y$ is 1.",The equation $y=c$ represents a horizontal line.,"For the system to have exactly one solution, the horizontal line must intersect the parabola at exactly one point. This happens only when the line passes through the vertex of the parabola.","Therefore, the value of $c$ must be equal to the $y$-coordinate of the vertex, which is 1."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,What is the solution to the equation $\frac{3}{x+1} = \frac{2}{x-2}$?,$4$,$6$,$8$,$10$,C,,The given equation is a rational equation: $\frac{3}{x+1} = \frac{2}{x-2}$.,A common method for solving an equation of this form (a fraction equal to a fraction) is to cross-multiply.,"Multiply the numerator of the left fraction by the denominator of the right, and set it equal to the product of the numerator of the right fraction and the denominator of the left: 
$3(x-2) = 2(x+1)$.","Distribute the numbers on both sides of the equation: 
$3x - 6 = 2x + 2$.","Solve the resulting linear equation for $x$. Subtract $2x$ from both sides: 
$x - 6 = 2$.","Add 6 to both sides: 
$x = 8$. We should note that this value does not make either denominator zero, so it is a valid solution."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"The sum of a number $x$ and a number $y$ is 10. The product of these two numbers is 24. This can be represented by the system of equations:
$x + y = 10$
$xy = 24$
What is the absolute difference between the two numbers?",,,,,2,2,We have a system of one linear and one nonlinear equation. We can solve by substitution.,"From the first equation, $x+y=10$, we can express one variable in terms of the other. Let's solve for $y$: 
$y = 10 - x$.","Substitute this expression for $y$ into the second equation, $xy=24$: 
$x(10-x) = 24$.","Distribute $x$ and rearrange into a standard quadratic equation: 
$10x - x^2 = 24$ 
$0 = x^2 - 10x + 24$.","Factor the quadratic equation. We need two numbers that multiply to 24 and add to -10. These are -4 and -6. 
$(x-4)(x-6)=0$. 
The two possible values for $x$ are 4 and 6.","If $x=4$, then $y=10-4=6$. If $x=6$, then $y=10-6=4$. So the two numbers are 4 and 6. The absolute difference is $|6-4| = 2$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = x + 1$
$x^2 + y^2 = 25$

If $(x, y)$ is a solution to the system of equations above, what is one possible value of $x$?",$-4$,$-1$,$1$,$5$,A,,"To solve the system, substitute the expression for $y$ from the first equation into the second equation.",Substitute $y = x+1$ into $x^2 + y^2 = 25$ to get $x^2 + (x+1)^2 = 25$.,Expand the term $(x+1)^2$: $(x+1)^2 = x^2 + 2x + 1$. The equation becomes $x^2 + x^2 + 2x + 1 = 25$.,"Combine like terms and set the equation to zero: $2x^2 + 2x + 1 - 25 = 0$, which simplifies to $2x^2 + 2x - 24 = 0$.",Divide the entire equation by 2 to simplify it: $x^2 + x - 12 = 0$.,"Factor the quadratic equation: $(x+4)(x-3) = 0$. The possible values for $x$ are $x = -4$ and $x = 3$. From the options, $-4$ is a possible value."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"The kinetic energy $K$ of an object is given by the formula $K = \frac{1}{2}mv^2$, where $m$ is the mass and $v$ is the velocity of the object. Which equation correctly expresses the velocity $v$ in terms of $K$ and $m$?",$v = \sqrt{\frac{2K}{m}}$,$v = \frac{2K}{m}$,$v = (\frac{2K}{m})^2$,$v = \sqrt{2Km}$,A,,The task is to rearrange the formula $K = \frac{1}{2}mv^2$ to solve for $v$.,"First, multiply both sides by 2 to eliminate the fraction: $2K = mv^2$.","Next, isolate the $v^2$ term by dividing both sides by $m$: $\frac{2K}{m} = v^2$.","Finally, solve for $v$ by taking the square root of both sides. Since velocity in this context is typically treated as speed (a non-negative value), we take the principal root.",$v = \sqrt{\frac{2K}{m}}$,
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$x^3 + 2x^2 - 15x = 0$
What is the greatest solution to the given equation?",,,,,3,3,The given equation is a cubic polynomial: $x^3 + 2x^2 - 15x = 0$.,"First, factor out the greatest common factor, which is $x$. This gives $x(x^2 + 2x - 15) = 0$.","By the zero product property, one solution is $x=0$. The other solutions come from the quadratic factor: $x^2 + 2x - 15 = 0$.",Factor the quadratic expression. We need two numbers that multiply to -15 and add to 2. These numbers are 5 and -3.,The factored quadratic is $(x+5)(x-3) = 0$. This gives two more solutions: $x = -5$ and $x = 3$.,"The set of all solutions is $\{-5, 0, 3\}$. The greatest solution is 3."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = -(x + 3)^2 - 5$
$y = -4$
How many distinct real solutions does the given system of equations have?",Zero,Exactly one,Exactly two,Infinitely many,A,,"The first equation, $y = -(x + 3)^2 - 5$, represents a parabola. Since the coefficient of the squared term is negative, the parabola opens downward.","The vertex of the parabola $y = a(x-h)^2+k$ is at the point $(h, k)$. For this equation, the vertex is at $(-3, -5)$.","Because the parabola opens downward, its vertex is the maximum point on the graph. The maximum possible value for $y$ is -5.","The second equation, $y=-4$, represents a horizontal line.","A solution to the system is an intersection point of the graphs. Since the maximum value of $y$ on the parabola is -5, the parabola never reaches the horizontal line $y=-4$.","Therefore, there are no intersection points, which means the system has zero real solutions."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,What is the solution to the equation $\sqrt{x+7} = x+1$?,$-3$,$1$,$2$,$6$,C,,"To solve the radical equation, first square both sides to eliminate the square root: $(\sqrt{x+7})^2 = (x+1)^2$.",This simplifies to $x+7 = x^2 + 2x + 1$.,"Rearrange the equation into a standard quadratic form ($ax^2+bx+c=0$): $0 = x^2 + 2x - x + 1 - 7$, which is $x^2 + x - 6 = 0$.",Factor the quadratic expression: $(x+3)(x-2) = 0$. This gives two potential solutions: $x=-3$ and $x=2$.,"Squaring both sides can introduce extraneous solutions, so we must check both values in the original equation, $\sqrt{x+7} = x+1$.","Check $x=2$: $\sqrt{2+7} = \sqrt{9} = 3$. And $x+1 = 2+1 = 3$. This is true, so $x=2$ is a solution. Check $x=-3$: $\sqrt{-3+7} = \sqrt{4} = 2$. And $x+1 = -3+1 = -2$. This is false ($2 \neq -2$), so $x=-3$ is an extraneous solution. The only solution is 2."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"A rectangular field has an area of 72 square meters and a perimeter of 34 meters. If $x$ represents the length of one side of the field, which of the following equations must be true?",$x^2 - 17x + 72 = 0$,$x^2 + 17x + 72 = 0$,$x^2 - 34x + 72 = 0$,$x^2 - 17x - 72 = 0$,A,,Let the length and width of the rectangle be $L$ and $W$.,The area is given by $LW = 72$. The perimeter is given by $2L + 2W = 34$.,Simplify the perimeter equation by dividing by 2: $L + W = 17$.,"We now have a system of two equations. Let $x$ be one of the dimensions, say $L=x$. From the simplified perimeter equation, we can write $W$ in terms of $L$ (or $x$): $W = 17 - L = 17 - x$.","Substitute this expression for $W$ into the area equation: $L \cdot (17 - L) = 72$, or $x(17-x)=72$.",Distribute and rearrange to form a standard quadratic equation: $17x - x^2 = 72$. Move all terms to one side: $0 = x^2 - 17x + 72$. This matches choice A.
